dataset,split,sample_id,source_split,source_sample_name,image_filename,mask_filename,image_relpath,mask_relpath,width,height,source_encoding,source_image,source_mask
YCOR,train,ycor_train_000486,train,iid000630,ycor_train_000486.jpg,ycor_train_000486.png,images/train/ycor_train_000486.jpg,masks/train/ycor_train_000486.png,1024,544,rgb_palette,train/iid000630/rgb.jpg,train/iid000630/labels.png
YCOR,train,ycor_train_000487,train,iid000631,ycor_train_000487.jpg,ycor_train_000487.png,images/train/ycor_train_000487.jpg,masks/train/ycor_train_000487.png,1024,544,rgb_palette,train/iid000631/rgb.jpg,train/iid000631/labels.png
YCOR,train,ycor_train_000488,train,iid000632,ycor_train_000488.jpg,ycor_train_000488.png,images/train/ycor_train_000488.jpg,masks/train/ycor_train_000488.png,1024,544,rgb_palette,train/iid000632/rgb.jpg,train/iid000632/labels.png
YCOR,train,ycor_train_000489,train,iid000633,ycor_train_000489.jpg,ycor_train_000489.png,images/train/ycor_train_000489.jpg,masks/train/ycor_train_000489.png,1024,544,rgb_palette,train/iid000633/rgb.jpg,train/iid000633/labels.png
YCOR,train,ycor_train_000490,train,iid000634,ycor_train_000490.jpg,ycor_train_000490.png,images/train/ycor_train_000490.jpg,masks/train/ycor_train_000490.png,1024,544,rgb_palette,train/iid000634/rgb.jpg,train/iid000634/labels.png
YCOR,train,ycor_train_000491,train,iid000635,ycor_train_000491.jpg,ycor_train_000491.png,images/train/ycor_train_000491.jpg,masks/train/ycor_train_000491.png,1024,544,rgb_palette,train/iid000635/rgb.jpg,train/iid000635/labels.png
YCOR,train,ycor_train_000492,train,iid000636,ycor_train_000492.jpg,ycor_train_000492.png,images/train/ycor_train_000492.jpg,masks/train/ycor_train_000492.png,1024,544,rgb_palette,train/iid000636/rgb.jpg,train/iid000636/labels.png
YCOR,train,ycor_train_000493,train,iid000637,ycor_train_000493.jpg,ycor_train_000493.png,images/train/ycor_train_000493.jpg,masks/train/ycor_train_000493.png,1024,544,rgb_palette,train/iid000637/rgb.jpg,train/iid000637/labels.png
YCOR,train,ycor_train_000494,train,iid000638,ycor_train_000494.jpg,ycor_train_000494.png,images/train/ycor_train_000494.jpg,masks/train/ycor_train_000494.png,1024,544,rgb_palette,train/iid000638/rgb.jpg,train/iid000638/labels.png
YCOR,train,ycor_train_000495,train,iid000639,ycor_train_000495.jpg,ycor_train_000495.png,images/train/ycor_train_000495.jpg,masks/train/ycor_train_000495.png,1024,544,rgb_palette,train/iid000639/rgb.jpg,train/iid000639/labels.png
YCOR,train,ycor_train_000496,train,iid000640,ycor_train_000496.jpg,ycor_train_000496.png,images/train/ycor_train_000496.jpg,masks/train/ycor_train_000496.png,1024,544,rgb_palette,train/iid000640/rgb.jpg,train/iid000640/labels.png
YCOR,train,ycor_train_000497,train,iid000641,ycor_train_000497.jpg,ycor_train_000497.png,images/train/ycor_train_000497.jpg,masks/train/ycor_train_000497.png,1024,544,rgb_palette,train/iid000641/rgb.jpg,train/iid000641/labels.png
YCOR,train,ycor_train_000498,train,iid000642,ycor_train_000498.jpg,ycor_train_000498.png,images/train/ycor_train_000498.jpg,masks/train/ycor_train_000498.png,1024,544,rgb_palette,train/iid000642/rgb.jpg,train/iid000642/labels.png
YCOR,train,ycor_train_000499,train,iid000643,ycor_train_000499.jpg,ycor_train_000499.png,images/train/ycor_train_000499.jpg,masks/train/ycor_train_000499.png,1024,544,rgb_palette,train/iid000643/rgb.jpg,train/iid000643/labels.png
YCOR,train,ycor_train_000500,train,iid000644,ycor_train_000500.jpg,ycor_train_000500.png,images/train/ycor_train_000500.jpg,masks/train/ycor_train_000500.png,1024,544,rgb_palette,train/iid000644/rgb.jpg,train/iid000644/labels.png
YCOR,train,ycor_train_000501,train,iid000645,ycor_train_000501.jpg,ycor_train_000501.png,images/train/ycor_train_000501.jpg,masks/train/ycor_train_000501.png,1024,544,rgb_palette,train/iid000645/rgb.jpg,train/iid000645/labels.png
YCOR,train,ycor_train_000502,train,iid000646,ycor_train_000502.jpg,ycor_train_000502.png,images/train/ycor_train_000502.jpg,masks/train/ycor_train_000502.png,1024,544,rgb_palette,train/iid000646/rgb.jpg,train/iid000646/labels.png
YCOR,train,ycor_train_000503,train,iid000647,ycor_train_000503.jpg,ycor_train_000503.png,images/train/ycor_train_000503.jpg,masks/train/ycor_train_000503.png,1024,544,rgb_palette,train/iid000647/rgb.jpg,train/iid000647/labels.png
YCOR,train,ycor_train_000504,train,iid000648,ycor_train_000504.jpg,ycor_train_000504.png,images/train/ycor_train_000504.jpg,masks/train/ycor_train_000504.png,1024,544,rgb_palette,train/iid000648/rgb.jpg,train/iid000648/labels.png
YCOR,train,ycor_train_000505,train,iid000649,ycor_train_000505.jpg,ycor_train_000505.png,images/train/ycor_train_000505.jpg,masks/train/ycor_train_000505.png,1024,544,rgb_palette,train/iid000649/rgb.jpg,train/iid000649/labels.png
YCOR,train,ycor_train_000506,train,iid000650,ycor_train_000506.jpg,ycor_train_000506.png,images/train/ycor_train_000506.jpg,masks/train/ycor_train_000506.png,1024,544,rgb_palette,train/iid000650/rgb.jpg,train/iid000650/labels.png
YCOR,train,ycor_train_000507,train,iid000651,ycor_train_000507.jpg,ycor_train_000507.png,images/train/ycor_train_000507.jpg,masks/train/ycor_train_000507.png,1024,544,rgb_palette,train/iid000651/rgb.jpg,train/iid000651/labels.png
YCOR,train,ycor_train_000508,train,iid000652,ycor_train_000508.jpg,ycor_train_000508.png,images/train/ycor_train_000508.jpg,masks/train/ycor_train_000508.png,1024,544,rgb_palette,train/iid000652/rgb.jpg,train/iid000652/labels.png
YCOR,train,ycor_train_000509,train,iid000653,ycor_train_000509.jpg,ycor_train_000509.png,images/train/ycor_train_000509.jpg,masks/train/ycor_train_000509.png,1024,544,rgb_palette,train/iid000653/rgb.jpg,train/iid000653/labels.png
YCOR,train,ycor_train_000510,train,iid000654,ycor_train_000510.jpg,ycor_train_000510.png,images/train/ycor_train_000510.jpg,masks/train/ycor_train_000510.png,1024,544,rgb_palette,train/iid000654/rgb.jpg,train/iid000654/labels.png
YCOR,train,ycor_train_000511,train,iid000656,ycor_train_000511.jpg,ycor_train_000511.png,images/train/ycor_train_000511.jpg,masks/train/ycor_train_000511.png,1024,544,rgb_palette,train/iid000656/rgb.jpg,train/iid000656/labels.png
YCOR,train,ycor_train_000512,train,iid000657,ycor_train_000512.jpg,ycor_train_000512.png,images/train/ycor_train_000512.jpg,masks/train/ycor_train_000512.png,1024,544,rgb_palette,train/iid000657/rgb.jpg,train/iid000657/labels.png
YCOR,train,ycor_train_000513,train,iid000658,ycor_train_000513.jpg,ycor_train_000513.png,images/train/ycor_train_000513.jpg,masks/train/ycor_train_000513.png,1024,544,rgb_palette,train/iid000658/rgb.jpg,train/iid000658/labels.png
YCOR,train,ycor_train_000514,train,iid000659,ycor_train_000514.jpg,ycor_train_000514.png,images/train/ycor_train_000514.jpg,masks/train/ycor_train_000514.png,1024,544,rgb_palette,train/iid000659/rgb.jpg,train/iid000659/labels.png
YCOR,train,ycor_train_000515,train,iid000660,ycor_train_000515.jpg,ycor_train_000515.png,images/train/ycor_train_000515.jpg,masks/train/ycor_train_000515.png,1024,544,rgb_palette,train/iid000660/rgb.jpg,train/iid000660/labels.png
YCOR,train,ycor_train_000516,train,iid000661,ycor_train_000516.jpg,ycor_train_000516.png,images/train/ycor_train_000516.jpg,masks/train/ycor_train_000516.png,1024,544,rgb_palette,train/iid000661/rgb.jpg,train/iid000661/labels.png
YCOR,train,ycor_train_000517,train,iid000662,ycor_train_000517.jpg,ycor_train_000517.png,images/train/ycor_train_000517.jpg,masks/train/ycor_train_000517.png,1024,544,rgb_palette,train/iid000662/rgb.jpg,train/iid000662/labels.png
YCOR,train,ycor_train_000518,train,iid000663,ycor_train_000518.jpg,ycor_train_000518.png,images/train/ycor_train_000518.jpg,masks/train/ycor_train_000518.png,1024,544,rgb_palette,train/iid000663/rgb.jpg,train/iid000663/labels.png
YCOR,train,ycor_train_000519,train,iid000664,ycor_train_000519.jpg,ycor_train_000519.png,images/train/ycor_train_000519.jpg,masks/train/ycor_train_000519.png,1024,544,rgb_palette,train/iid000664/rgb.jpg,train/iid000664/labels.png
YCOR,train,ycor_train_000520,train,iid000665,ycor_train_000520.jpg,ycor_train_000520.png,images/train/ycor_train_000520.jpg,masks/train/ycor_train_000520.png,1024,544,rgb_palette,train/iid000665/rgb.jpg,train/iid000665/labels.png
YCOR,train,ycor_train_000521,train,iid000666,ycor_train_000521.jpg,ycor_train_000521.png,images/train/ycor_train_000521.jpg,masks/train/ycor_train_000521.png,1024,544,rgb_palette,train/iid000666/rgb.jpg,train/iid000666/labels.png
YCOR,train,ycor_train_000522,train,iid000668,ycor_train_000522.jpg,ycor_train_000522.png,images/train/ycor_train_000522.jpg,masks/train/ycor_train_000522.png,1024,544,rgb_palette,train/iid000668/rgb.jpg,train/iid000668/labels.png
YCOR,train,ycor_train_000523,train,iid000669,ycor_train_000523.jpg,ycor_train_000523.png,images/train/ycor_train_000523.jpg,masks/train/ycor_train_000523.png,1024,544,rgb_palette,train/iid000669/rgb.jpg,train/iid000669/labels.png
YCOR,train,ycor_train_000524,train,iid000670,ycor_train_000524.jpg,ycor_train_000524.png,images/train/ycor_train_000524.jpg,masks/train/ycor_train_000524.png,1024,544,rgb_palette,train/iid000670/rgb.jpg,train/iid000670/labels.png
YCOR,train,ycor_train_000525,train,iid000671,ycor_train_000525.jpg,ycor_train_000525.png,images/train/ycor_train_000525.jpg,masks/train/ycor_train_000525.png,1024,544,rgb_palette,train/iid000671/rgb.jpg,train/iid000671/labels.png
YCOR,train,ycor_train_000526,train,iid000672,ycor_train_000526.jpg,ycor_train_000526.png,images/train/ycor_train_000526.jpg,masks/train/ycor_train_000526.png,1024,544,rgb_palette,train/iid000672/rgb.jpg,train/iid000672/labels.png
YCOR,train,ycor_train_000527,train,iid000673,ycor_train_000527.jpg,ycor_train_000527.png,images/train/ycor_train_000527.jpg,masks/train/ycor_train_000527.png,1024,544,rgb_palette,train/iid000673/rgb.jpg,train/iid000673/labels.png
YCOR,train,ycor_train_000528,train,iid000674,ycor_train_000528.jpg,ycor_train_000528.png,images/train/ycor_train_000528.jpg,masks/train/ycor_train_000528.png,1024,544,rgb_palette,train/iid000674/rgb.jpg,train/iid000674/labels.png
YCOR,train,ycor_train_000529,train,iid000675,ycor_train_000529.jpg,ycor_train_000529.png,images/train/ycor_train_000529.jpg,masks/train/ycor_train_000529.png,1024,544,rgb_palette,train/iid000675/rgb.jpg,train/iid000675/labels.png
YCOR,train,ycor_train_000530,train,iid000676,ycor_train_000530.jpg,ycor_train_000530.png,images/train/ycor_train_000530.jpg,masks/train/ycor_train_000530.png,1024,544,rgb_palette,train/iid000676/rgb.jpg,train/iid000676/labels.png
YCOR,train,ycor_train_000531,train,iid000677,ycor_train_000531.jpg,ycor_train_000531.png,images/train/ycor_train_000531.jpg,masks/train/ycor_train_000531.png,1024,544,rgb_palette,train/iid000677/rgb.jpg,train/iid000677/labels.png
YCOR,train,ycor_train_000532,train,iid000678,ycor_train_000532.jpg,ycor_train_000532.png,images/train/ycor_train_000532.jpg,masks/train/ycor_train_000532.png,1024,544,rgb_palette,train/iid000678/rgb.jpg,train/iid000678/labels.png
YCOR,train,ycor_train_000533,train,iid000679,ycor_train_000533.jpg,ycor_train_000533.png,images/train/ycor_train_000533.jpg,masks/train/ycor_train_000533.png,1024,544,rgb_palette,train/iid000679/rgb.jpg,train/iid000679/labels.png
YCOR,train,ycor_train_000534,train,iid000680,ycor_train_000534.jpg,ycor_train_000534.png,images/train/ycor_train_000534.jpg,masks/train/ycor_train_000534.png,1024,544,rgb_palette,train/iid000680/rgb.jpg,train/iid000680/labels.png
YCOR,train,ycor_train_000535,train,iid000681,ycor_train_000535.jpg,ycor_train_000535.png,images/train/ycor_train_000535.jpg,masks/train/ycor_train_000535.png,1024,544,rgb_palette,train/iid000681/rgb.jpg,train/iid000681/labels.png
YCOR,train,ycor_train_000536,train,iid000682,ycor_train_000536.jpg,ycor_train_000536.png,images/train/ycor_train_000536.jpg,masks/train/ycor_train_000536.png,1024,544,rgb_palette,train/iid000682/rgb.jpg,train/iid000682/labels.png
YCOR,train,ycor_train_000537,train,iid000683,ycor_train_000537.jpg,ycor_train_000537.png,images/train/ycor_train_000537.jpg,masks/train/ycor_train_000537.png,1024,544,rgb_palette,train/iid000683/rgb.jpg,train/iid000683/labels.png
YCOR,train,ycor_train_000538,train,iid000684,ycor_train_000538.jpg,ycor_train_000538.png,images/train/ycor_train_000538.jpg,masks/train/ycor_train_000538.png,1024,544,rgb_palette,train/iid000684/rgb.jpg,train/iid000684/labels.png
YCOR,train,ycor_train_000539,train,iid000685,ycor_train_000539.jpg,ycor_train_000539.png,images/train/ycor_train_000539.jpg,masks/train/ycor_train_000539.png,1024,544,rgb_palette,train/iid000685/rgb.jpg,train/iid000685/labels.png
YCOR,train,ycor_train_000540,train,iid000686,ycor_train_000540.jpg,ycor_train_000540.png,images/train/ycor_train_000540.jpg,masks/train/ycor_train_000540.png,1024,544,rgb_palette,train/iid000686/rgb.jpg,train/iid000686/labels.png
YCOR,train,ycor_train_000541,train,iid000687,ycor_train_000541.jpg,ycor_train_000541.png,images/train/ycor_train_000541.jpg,masks/train/ycor_train_000541.png,1024,544,rgb_palette,train/iid000687/rgb.jpg,train/iid000687/labels.png
YCOR,train,ycor_train_000542,train,iid000688,ycor_train_000542.jpg,ycor_train_000542.png,images/train/ycor_train_000542.jpg,masks/train/ycor_train_000542.png,1024,544,rgb_palette,train/iid000688/rgb.jpg,train/iid000688/labels.png
YCOR,train,ycor_train_000543,train,iid000689,ycor_train_000543.jpg,ycor_train_000543.png,images/train/ycor_train_000543.jpg,masks/train/ycor_train_000543.png,1024,544,rgb_palette,train/iid000689/rgb.jpg,train/iid000689/labels.png
YCOR,train,ycor_train_000544,train,iid000690,ycor_train_000544.jpg,ycor_train_000544.png,images/train/ycor_train_000544.jpg,masks/train/ycor_train_000544.png,1024,544,rgb_palette,train/iid000690/rgb.jpg,train/iid000690/labels.png
YCOR,train,ycor_train_000545,train,iid000691,ycor_train_000545.jpg,ycor_train_000545.png,images/train/ycor_train_000545.jpg,masks/train/ycor_train_000545.png,1024,544,rgb_palette,train/iid000691/rgb.jpg,train/iid000691/labels.png
YCOR,train,ycor_train_000546,train,iid000692,ycor_train_000546.jpg,ycor_train_000546.png,images/train/ycor_train_000546.jpg,masks/train/ycor_train_000546.png,1024,544,rgb_palette,train/iid000692/rgb.jpg,train/iid000692/labels.png
YCOR,train,ycor_train_000547,train,iid000693,ycor_train_000547.jpg,ycor_train_000547.png,images/train/ycor_train_000547.jpg,masks/train/ycor_train_000547.png,1024,544,rgb_palette,train/iid000693/rgb.jpg,train/iid000693/labels.png
YCOR,train,ycor_train_000548,train,iid000694,ycor_train_000548.jpg,ycor_train_000548.png,images/train/ycor_train_000548.jpg,masks/train/ycor_train_000548.png,1024,544,rgb_palette,train/iid000694/rgb.jpg,train/iid000694/labels.png
YCOR,train,ycor_train_000549,train,iid000695,ycor_train_000549.jpg,ycor_train_000549.png,images/train/ycor_train_000549.jpg,masks/train/ycor_train_000549.png,1024,544,rgb_palette,train/iid000695/rgb.jpg,train/iid000695/labels.png
YCOR,train,ycor_train_000550,train,iid000696,ycor_train_000550.jpg,ycor_train_000550.png,images/train/ycor_train_000550.jpg,masks/train/ycor_train_000550.png,1024,544,rgb_palette,train/iid000696/rgb.jpg,train/iid000696/labels.png
YCOR,train,ycor_train_000551,train,iid000697,ycor_train_000551.jpg,ycor_train_000551.png,images/train/ycor_train_000551.jpg,masks/train/ycor_train_000551.png,1024,544,rgb_palette,train/iid000697/rgb.jpg,train/iid000697/labels.png
YCOR,train,ycor_train_000552,train,iid000698,ycor_train_000552.jpg,ycor_train_000552.png,images/train/ycor_train_000552.jpg,masks/train/ycor_train_000552.png,1024,544,rgb_palette,train/iid000698/rgb.jpg,train/iid000698/labels.png
YCOR,train,ycor_train_000553,train,iid000699,ycor_train_000553.jpg,ycor_train_000553.png,images/train/ycor_train_000553.jpg,masks/train/ycor_train_000553.png,1024,544,rgb_palette,train/iid000699/rgb.jpg,train/iid000699/labels.png
YCOR,train,ycor_train_000554,train,iid000700,ycor_train_000554.jpg,ycor_train_000554.png,images/train/ycor_train_000554.jpg,masks/train/ycor_train_000554.png,1024,544,rgb_palette,train/iid000700/rgb.jpg,train/iid000700/labels.png
YCOR,train,ycor_train_000555,train,iid000701,ycor_train_000555.jpg,ycor_train_000555.png,images/train/ycor_train_000555.jpg,masks/train/ycor_train_000555.png,1024,544,rgb_palette,train/iid000701/rgb.jpg,train/iid000701/labels.png
YCOR,train,ycor_train_000556,train,iid000702,ycor_train_000556.jpg,ycor_train_000556.png,images/train/ycor_train_000556.jpg,masks/train/ycor_train_000556.png,1024,544,rgb_palette,train/iid000702/rgb.jpg,train/iid000702/labels.png
YCOR,train,ycor_train_000557,train,iid000703,ycor_train_000557.jpg,ycor_train_000557.png,images/train/ycor_train_000557.jpg,masks/train/ycor_train_000557.png,1024,544,rgb_palette,train/iid000703/rgb.jpg,train/iid000703/labels.png
YCOR,train,ycor_train_000558,train,iid000704,ycor_train_000558.jpg,ycor_train_000558.png,images/train/ycor_train_000558.jpg,masks/train/ycor_train_000558.png,1024,544,rgb_palette,train/iid000704/rgb.jpg,train/iid000704/labels.png
YCOR,train,ycor_train_000559,train,iid000705,ycor_train_000559.jpg,ycor_train_000559.png,images/train/ycor_train_000559.jpg,masks/train/ycor_train_000559.png,1024,544,rgb_palette,train/iid000705/rgb.jpg,train/iid000705/labels.png
YCOR,train,ycor_train_000560,train,iid000706,ycor_train_000560.jpg,ycor_train_000560.png,images/train/ycor_train_000560.jpg,masks/train/ycor_train_000560.png,1024,544,rgb_palette,train/iid000706/rgb.jpg,train/iid000706/labels.png
YCOR,train,ycor_train_000561,train,iid000707,ycor_train_000561.jpg,ycor_train_000561.png,images/train/ycor_train_000561.jpg,masks/train/ycor_train_000561.png,1024,544,rgb_palette,train/iid000707/rgb.jpg,train/iid000707/labels.png
YCOR,train,ycor_train_000562,train,iid000708,ycor_train_000562.jpg,ycor_train_000562.png,images/train/ycor_train_000562.jpg,masks/train/ycor_train_000562.png,1024,544,rgb_palette,train/iid000708/rgb.jpg,train/iid000708/labels.png
YCOR,train,ycor_train_000563,train,iid000709,ycor_train_000563.jpg,ycor_train_000563.png,images/train/ycor_train_000563.jpg,masks/train/ycor_train_000563.png,1024,544,rgb_palette,train/iid000709/rgb.jpg,train/iid000709/labels.png
YCOR,train,ycor_train_000564,train,iid000710,ycor_train_000564.jpg,ycor_train_000564.png,images/train/ycor_train_000564.jpg,masks/train/ycor_train_000564.png,1024,544,rgb_palette,train/iid000710/rgb.jpg,train/iid000710/labels.png
YCOR,train,ycor_train_000565,train,iid000711,ycor_train_000565.jpg,ycor_train_000565.png,images/train/ycor_train_000565.jpg,masks/train/ycor_train_000565.png,1024,544,rgb_palette,train/iid000711/rgb.jpg,train/iid000711/labels.png
YCOR,train,ycor_train_000566,train,iid000712,ycor_train_000566.jpg,ycor_train_000566.png,images/train/ycor_train_000566.jpg,masks/train/ycor_train_000566.png,1024,544,rgb_palette,train/iid000712/rgb.jpg,train/iid000712/labels.png
YCOR,train,ycor_train_000567,train,iid000713,ycor_train_000567.jpg,ycor_train_000567.png,images/train/ycor_train_000567.jpg,masks/train/ycor_train_000567.png,1024,544,rgb_palette,train/iid000713/rgb.jpg,train/iid000713/labels.png
YCOR,train,ycor_train_000568,train,iid000714,ycor_train_000568.jpg,ycor_train_000568.png,images/train/ycor_train_000568.jpg,masks/train/ycor_train_000568.png,1024,544,rgb_palette,train/iid000714/rgb.jpg,train/iid000714/labels.png
YCOR,train,ycor_train_000569,train,iid000715,ycor_train_000569.jpg,ycor_train_000569.png,images/train/ycor_train_000569.jpg,masks/train/ycor_train_000569.png,1024,544,rgb_palette,train/iid000715/rgb.jpg,train/iid000715/labels.png
YCOR,train,ycor_train_000570,train,iid000716,ycor_train_000570.jpg,ycor_train_000570.png,images/train/ycor_train_000570.jpg,masks/train/ycor_train_000570.png,1024,544,rgb_palette,train/iid000716/rgb.jpg,train/iid000716/labels.png
YCOR,train,ycor_train_000571,train,iid000717,ycor_train_000571.jpg,ycor_train_000571.png,images/train/ycor_train_000571.jpg,masks/train/ycor_train_000571.png,1024,544,rgb_palette,train/iid000717/rgb.jpg,train/iid000717/labels.png
YCOR,train,ycor_train_000572,train,iid000718,ycor_train_000572.jpg,ycor_train_000572.png,images/train/ycor_train_000572.jpg,masks/train/ycor_train_000572.png,1024,544,rgb_palette,train/iid000718/rgb.jpg,train/iid000718/labels.png
YCOR,train,ycor_train_000573,train,iid000719,ycor_train_000573.jpg,ycor_train_000573.png,images/train/ycor_train_000573.jpg,masks/train/ycor_train_000573.png,1024,544,rgb_palette,train/iid000719/rgb.jpg,train/iid000719/labels.png
YCOR,train,ycor_train_000574,train,iid000720,ycor_train_000574.jpg,ycor_train_000574.png,images/train/ycor_train_000574.jpg,masks/train/ycor_train_000574.png,1024,544,rgb_palette,train/iid000720/rgb.jpg,train/iid000720/labels.png
YCOR,train,ycor_train_000575,train,iid000721,ycor_train_000575.jpg,ycor_train_000575.png,images/train/ycor_train_000575.jpg,masks/train/ycor_train_000575.png,1024,544,rgb_palette,train/iid000721/rgb.jpg,train/iid000721/labels.png
YCOR,train,ycor_train_000576,train,iid000722,ycor_train_000576.jpg,ycor_train_000576.png,images/train/ycor_train_000576.jpg,masks/train/ycor_train_000576.png,1024,544,rgb_palette,train/iid000722/rgb.jpg,train/iid000722/labels.png
YCOR,train,ycor_train_000577,train,iid000723,ycor_train_000577.jpg,ycor_train_000577.png,images/train/ycor_train_000577.jpg,masks/train/ycor_train_000577.png,1024,544,rgb_palette,train/iid000723/rgb.jpg,train/iid000723/labels.png
YCOR,train,ycor_train_000578,train,iid000724,ycor_train_000578.jpg,ycor_train_000578.png,images/train/ycor_train_000578.jpg,masks/train/ycor_train_000578.png,1024,544,rgb_palette,train/iid000724/rgb.jpg,train/iid000724/labels.png
YCOR,train,ycor_train_000579,train,iid000725,ycor_train_000579.jpg,ycor_train_000579.png,images/train/ycor_train_000579.jpg,masks/train/ycor_train_000579.png,1024,544,rgb_palette,train/iid000725/rgb.jpg,train/iid000725/labels.png
YCOR,train,ycor_train_000580,train,iid000726,ycor_train_000580.jpg,ycor_train_000580.png,images/train/ycor_train_000580.jpg,masks/train/ycor_train_000580.png,1024,544,rgb_palette,train/iid000726/rgb.jpg,train/iid000726/labels.png
YCOR,train,ycor_train_000581,train,iid000727,ycor_train_000581.jpg,ycor_train_000581.png,images/train/ycor_train_000581.jpg,masks/train/ycor_train_000581.png,1024,544,rgb_palette,train/iid000727/rgb.jpg,train/iid000727/labels.png
YCOR,train,ycor_train_000582,train,iid000728,ycor_train_000582.jpg,ycor_train_000582.png,images/train/ycor_train_000582.jpg,masks/train/ycor_train_000582.png,1024,544,rgb_palette,train/iid000728/rgb.jpg,train/iid000728/labels.png
YCOR,train,ycor_train_000583,train,iid000729,ycor_train_000583.jpg,ycor_train_000583.png,images/train/ycor_train_000583.jpg,masks/train/ycor_train_000583.png,1024,544,rgb_palette,train/iid000729/rgb.jpg,train/iid000729/labels.png
YCOR,train,ycor_train_000584,train,iid000730,ycor_train_000584.jpg,ycor_train_000584.png,images/train/ycor_train_000584.jpg,masks/train/ycor_train_000584.png,1024,544,rgb_palette,train/iid000730/rgb.jpg,train/iid000730/labels.png
YCOR,train,ycor_train_000585,train,iid000731,ycor_train_000585.jpg,ycor_train_000585.png,images/train/ycor_train_000585.jpg,masks/train/ycor_train_000585.png,1024,544,rgb_palette,train/iid000731/rgb.jpg,train/iid000731/labels.png
YCOR,train,ycor_train_000586,train,iid000732,ycor_train_000586.jpg,ycor_train_000586.png,images/train/ycor_train_000586.jpg,masks/train/ycor_train_000586.png,1024,544,rgb_palette,train/iid000732/rgb.jpg,train/iid000732/labels.png
YCOR,train,ycor_train_000587,train,iid000733,ycor_train_000587.jpg,ycor_train_000587.png,images/train/ycor_train_000587.jpg,masks/train/ycor_train_000587.png,1024,544,rgb_palette,train/iid000733/rgb.jpg,train/iid000733/labels.png
YCOR,train,ycor_train_000588,train,iid000734,ycor_train_000588.jpg,ycor_train_000588.png,images/train/ycor_train_000588.jpg,masks/train/ycor_train_000588.png,1024,544,rgb_palette,train/iid000734/rgb.jpg,train/iid000734/labels.png
YCOR,train,ycor_train_000589,train,iid000735,ycor_train_000589.jpg,ycor_train_000589.png,images/train/ycor_train_000589.jpg,masks/train/ycor_train_000589.png,1024,544,rgb_palette,train/iid000735/rgb.jpg,train/iid000735/labels.png
YCOR,train,ycor_train_000590,train,iid000736,ycor_train_000590.jpg,ycor_train_000590.png,images/train/ycor_train_000590.jpg,masks/train/ycor_train_000590.png,1024,544,rgb_palette,train/iid000736/rgb.jpg,train/iid000736/labels.png
YCOR,train,ycor_train_000591,train,iid000737,ycor_train_000591.jpg,ycor_train_000591.png,images/train/ycor_train_000591.jpg,masks/train/ycor_train_000591.png,1024,544,rgb_palette,train/iid000737/rgb.jpg,train/iid000737/labels.png
YCOR,train,ycor_train_000592,train,iid000738,ycor_train_000592.jpg,ycor_train_000592.png,images/train/ycor_train_000592.jpg,masks/train/ycor_train_000592.png,1024,544,rgb_palette,train/iid000738/rgb.jpg,train/iid000738/labels.png
YCOR,train,ycor_train_000593,train,iid000739,ycor_train_000593.jpg,ycor_train_000593.png,images/train/ycor_train_000593.jpg,masks/train/ycor_train_000593.png,1024,544,rgb_palette,train/iid000739/rgb.jpg,train/iid000739/labels.png
YCOR,train,ycor_train_000594,train,iid000740,ycor_train_000594.jpg,ycor_train_000594.png,images/train/ycor_train_000594.jpg,masks/train/ycor_train_000594.png,1024,544,rgb_palette,train/iid000740/rgb.jpg,train/iid000740/labels.png
YCOR,train,ycor_train_000595,train,iid000741,ycor_train_000595.jpg,ycor_train_000595.png,images/train/ycor_train_000595.jpg,masks/train/ycor_train_000595.png,1024,544,rgb_palette,train/iid000741/rgb.jpg,train/iid000741/labels.png
YCOR,train,ycor_train_000596,train,iid000757,ycor_train_000596.jpg,ycor_train_000596.png,images/train/ycor_train_000596.jpg,masks/train/ycor_train_000596.png,1024,544,rgb_palette,train/iid000757/rgb.jpg,train/iid000757/labels.png
YCOR,train,ycor_train_000597,train,iid000758,ycor_train_000597.jpg,ycor_train_000597.png,images/train/ycor_train_000597.jpg,masks/train/ycor_train_000597.png,1024,544,rgb_palette,train/iid000758/rgb.jpg,train/iid000758/labels.png
YCOR,train,ycor_train_000598,train,iid000759,ycor_train_000598.jpg,ycor_train_000598.png,images/train/ycor_train_000598.jpg,masks/train/ycor_train_000598.png,1024,544,rgb_palette,train/iid000759/rgb.jpg,train/iid000759/labels.png
YCOR,train,ycor_train_000599,train,iid000760,ycor_train_000599.jpg,ycor_train_000599.png,images/train/ycor_train_000599.jpg,masks/train/ycor_train_000599.png,1024,544,rgb_palette,train/iid000760/rgb.jpg,train/iid000760/labels.png
YCOR,train,ycor_train_000600,train,iid000761,ycor_train_000600.jpg,ycor_train_000600.png,images/train/ycor_train_000600.jpg,masks/train/ycor_train_000600.png,1024,544,rgb_palette,train/iid000761/rgb.jpg,train/iid000761/labels.png
YCOR,train,ycor_train_000601,train,iid000762,ycor_train_000601.jpg,ycor_train_000601.png,images/train/ycor_train_000601.jpg,masks/train/ycor_train_000601.png,1024,544,rgb_palette,train/iid000762/rgb.jpg,train/iid000762/labels.png
YCOR,train,ycor_train_000602,train,iid000763,ycor_train_000602.jpg,ycor_train_000602.png,images/train/ycor_train_000602.jpg,masks/train/ycor_train_000602.png,1024,544,rgb_palette,train/iid000763/rgb.jpg,train/iid000763/labels.png
