sample_key,source,source_split,output_split,sample_id,image_path,mask_path,non_ignore_ratio
rugd/train/trail-14_00006,rugd,train,train,trail-14_00006,images/rugd/train/trail-14_00006.png,masks/rugd/train/trail-14_00006.png,0.71248150
rugd/train/trail-14_00011,rugd,train,train,trail-14_00011,images/rugd/train/trail-14_00011.png,masks/rugd/train/trail-14_00011.png,0.71248150
rugd/train/trail-14_00016,rugd,train,train,trail-14_00016,images/rugd/train/trail-14_00016.png,masks/rugd/train/trail-14_00016.png,0.71248150
rugd/train/trail-14_00021,rugd,train,train,trail-14_00021,images/rugd/train/trail-14_00021.png,masks/rugd/train/trail-14_00021.png,0.71248150
rugd/train/trail-14_00026,rugd,train,train,trail-14_00026,images/rugd/train/trail-14_00026.png,masks/rugd/train/trail-14_00026.png,0.69955603
rugd/train/trail-14_00031,rugd,train,train,trail-14_00031,images/rugd/train/trail-14_00031.png,masks/rugd/train/trail-14_00031.png,0.72562896
rugd/train/trail-14_00036,rugd,train,train,trail-14_00036,images/rugd/train/trail-14_00036.png,masks/rugd/train/trail-14_00036.png,0.78131871
rugd/train/trail-14_00041,rugd,train,train,trail-14_00041,images/rugd/train/trail-14_00041.png,masks/rugd/train/trail-14_00041.png,0.76928647
rugd/train/trail-14_00046,rugd,train,train,trail-14_00046,images/rugd/train/trail-14_00046.png,masks/rugd/train/trail-14_00046.png,0.78149577
rugd/train/trail-14_00051,rugd,train,train,trail-14_00051,images/rugd/train/trail-14_00051.png,masks/rugd/train/trail-14_00051.png,0.84090909
rugd/train/trail-14_00056,rugd,train,train,trail-14_00056,images/rugd/train/trail-14_00056.png,masks/rugd/train/trail-14_00056.png,0.88287526
rugd/train/trail-14_00061,rugd,train,train,trail-14_00061,images/rugd/train/trail-14_00061.png,masks/rugd/train/trail-14_00061.png,0.92153805
rugd/train/trail-14_00066,rugd,train,train,trail-14_00066,images/rugd/train/trail-14_00066.png,masks/rugd/train/trail-14_00066.png,0.96076110
rugd/train/trail-14_00071,rugd,train,train,trail-14_00071,images/rugd/train/trail-14_00071.png,masks/rugd/train/trail-14_00071.png,0.99828753
rugd/train/trail-14_00076,rugd,train,train,trail-14_00076,images/rugd/train/trail-14_00076.png,masks/rugd/train/trail-14_00076.png,0.99802590
rugd/train/trail-14_00081,rugd,train,train,trail-14_00081,images/rugd/train/trail-14_00081.png,masks/rugd/train/trail-14_00081.png,0.99816860
rugd/train/trail-14_00086,rugd,train,train,trail-14_00086,images/rugd/train/trail-14_00086.png,masks/rugd/train/trail-14_00086.png,0.99759249
rugd/train/trail-14_00091,rugd,train,train,trail-14_00091,images/rugd/train/trail-14_00091.png,masks/rugd/train/trail-14_00091.png,0.99726216
rugd/train/trail-14_00096,rugd,train,train,trail-14_00096,images/rugd/train/trail-14_00096.png,masks/rugd/train/trail-14_00096.png,0.99769027
rugd/train/trail-14_00101,rugd,train,train,trail-14_00101,images/rugd/train/trail-14_00101.png,masks/rugd/train/trail-14_00101.png,0.99677061
rugd/train/trail-14_00106,rugd,train,train,trail-14_00106,images/rugd/train/trail-14_00106.png,masks/rugd/train/trail-14_00106.png,0.99599101
rugd/train/trail-14_00111,rugd,train,train,trail-14_00111,images/rugd/train/trail-14_00111.png,masks/rugd/train/trail-14_00111.png,0.99634514
rugd/train/trail-14_00116,rugd,train,train,trail-14_00116,images/rugd/train/trail-14_00116.png,masks/rugd/train/trail-14_00116.png,0.99528541
rugd/train/trail-14_00121,rugd,train,train,trail-14_00121,images/rugd/train/trail-14_00121.png,masks/rugd/train/trail-14_00121.png,0.99515063
rugd/train/trail-14_00126,rugd,train,train,trail-14_00126,images/rugd/train/trail-14_00126.png,masks/rugd/train/trail-14_00126.png,0.99543605
rugd/train/trail-14_00131,rugd,train,train,trail-14_00131,images/rugd/train/trail-14_00131.png,masks/rugd/train/trail-14_00131.png,0.99335359
rugd/train/trail-14_00136,rugd,train,train,trail-14_00136,images/rugd/train/trail-14_00136.png,masks/rugd/train/trail-14_00136.png,0.99459567
rugd/train/trail-14_00141,rugd,train,train,trail-14_00141,images/rugd/train/trail-14_00141.png,masks/rugd/train/trail-14_00141.png,0.99475423
rugd/train/trail-14_00146,rugd,train,train,trail-14_00146,images/rugd/train/trail-14_00146.png,masks/rugd/train/trail-14_00146.png,0.99270877
rugd/train/trail-14_00151,rugd,train,train,trail-14_00151,images/rugd/train/trail-14_00151.png,masks/rugd/train/trail-14_00151.png,0.99296247
rugd/train/trail-14_00156,rugd,train,train,trail-14_00156,images/rugd/train/trail-14_00156.png,masks/rugd/train/trail-14_00156.png,0.98530391
rugd/train/trail-14_00161,rugd,train,train,trail-14_00161,images/rugd/train/trail-14_00161.png,masks/rugd/train/trail-14_00161.png,0.98492336
rugd/train/trail-14_00166,rugd,train,train,trail-14_00166,images/rugd/train/trail-14_00166.png,masks/rugd/train/trail-14_00166.png,0.98600159
rugd/train/trail-14_00171,rugd,train,train,trail-14_00171,images/rugd/train/trail-14_00171.png,masks/rugd/train/trail-14_00171.png,0.97368658
rugd/train/trail-14_00176,rugd,train,train,trail-14_00176,images/rugd/train/trail-14_00176.png,masks/rugd/train/trail-14_00176.png,0.97470666
rugd/train/trail-14_00181,rugd,train,train,trail-14_00181,images/rugd/train/trail-14_00181.png,masks/rugd/train/trail-14_00181.png,0.95622622
rugd/train/trail-14_00186,rugd,train,train,trail-14_00186,images/rugd/train/trail-14_00186.png,masks/rugd/train/trail-14_00186.png,0.94163319
rugd/train/trail-14_00191,rugd,train,train,trail-14_00191,images/rugd/train/trail-14_00191.png,masks/rugd/train/trail-14_00191.png,0.93340381
rugd/train/trail-14_00196,rugd,train,train,trail-14_00196,images/rugd/train/trail-14_00196.png,masks/rugd/train/trail-14_00196.png,0.92992072
rugd/train/trail-14_00201,rugd,train,train,trail-14_00201,images/rugd/train/trail-14_00201.png,masks/rugd/train/trail-14_00201.png,0.90840645
rugd/train/trail-14_00206,rugd,train,train,trail-14_00206,images/rugd/train/trail-14_00206.png,masks/rugd/train/trail-14_00206.png,0.85606501
rugd/train/trail-14_00211,rugd,train,train,trail-14_00211,images/rugd/train/trail-14_00211.png,masks/rugd/train/trail-14_00211.png,0.83225423
rugd/train/trail-14_00216,rugd,train,train,trail-14_00216,images/rugd/train/trail-14_00216.png,masks/rugd/train/trail-14_00216.png,0.78431554
rugd/train/trail-14_00221,rugd,train,train,trail-14_00221,images/rugd/train/trail-14_00221.png,masks/rugd/train/trail-14_00221.png,0.74552590
rugd/train/trail-14_00226,rugd,train,train,trail-14_00226,images/rugd/train/trail-14_00226.png,masks/rugd/train/trail-14_00226.png,0.69738372
rugd/train/trail-14_00231,rugd,train,train,trail-14_00231,images/rugd/train/trail-14_00231.png,masks/rugd/train/trail-14_00231.png,0.74257400
rugd/train/trail-14_00236,rugd,train,train,trail-14_00236,images/rugd/train/trail-14_00236.png,masks/rugd/train/trail-14_00236.png,0.71917019
rugd/train/trail-14_00241,rugd,train,train,trail-14_00241,images/rugd/train/trail-14_00241.png,masks/rugd/train/trail-14_00241.png,0.67483879
rugd/train/trail-14_00246,rugd,train,train,trail-14_00246,images/rugd/train/trail-14_00246.png,masks/rugd/train/trail-14_00246.png,0.64392706
rugd/train/trail-14_00251,rugd,train,train,trail-14_00251,images/rugd/train/trail-14_00251.png,masks/rugd/train/trail-14_00251.png,0.61133192
rugd/train/trail-14_00256,rugd,train,train,trail-14_00256,images/rugd/train/trail-14_00256.png,masks/rugd/train/trail-14_00256.png,0.57782505
rugd/train/trail-14_00261,rugd,train,train,trail-14_00261,images/rugd/train/trail-14_00261.png,masks/rugd/train/trail-14_00261.png,0.53998150
rugd/train/trail-14_00266,rugd,train,train,trail-14_00266,images/rugd/train/trail-14_00266.png,masks/rugd/train/trail-14_00266.png,0.57169133
rugd/train/trail-14_00271,rugd,train,train,trail-14_00271,images/rugd/train/trail-14_00271.png,masks/rugd/train/trail-14_00271.png,0.55031184
rugd/train/trail-14_00276,rugd,train,train,trail-14_00276,images/rugd/train/trail-14_00276.png,masks/rugd/train/trail-14_00276.png,0.57155655
rugd/train/trail-14_00281,rugd,train,train,trail-14_00281,images/rugd/train/trail-14_00281.png,masks/rugd/train/trail-14_00281.png,0.65063425
rugd/train/trail-14_00286,rugd,train,train,trail-14_00286,images/rugd/train/trail-14_00286.png,masks/rugd/train/trail-14_00286.png,0.67367600
rugd/train/trail-14_00291,rugd,train,train,trail-14_00291,images/rugd/train/trail-14_00291.png,masks/rugd/train/trail-14_00291.png,0.74374207
rugd/train/trail-14_00296,rugd,train,train,trail-14_00296,images/rugd/train/trail-14_00296.png,masks/rugd/train/trail-14_00296.png,0.81724366
rugd/train/trail-14_00301,rugd,train,train,trail-14_00301,images/rugd/train/trail-14_00301.png,masks/rugd/train/trail-14_00301.png,0.92627378
rugd/train/trail-14_00306,rugd,train,train,trail-14_00306,images/rugd/train/trail-14_00306.png,masks/rugd/train/trail-14_00306.png,0.99232030
rugd/train/trail-14_00311,rugd,train,train,trail-14_00311,images/rugd/train/trail-14_00311.png,masks/rugd/train/trail-14_00311.png,0.99678118
rugd/train/trail-14_00316,rugd,train,train,trail-14_00316,images/rugd/train/trail-14_00316.png,masks/rugd/train/trail-14_00316.png,0.99643235
rugd/train/trail-14_00321,rugd,train,train,trail-14_00321,images/rugd/train/trail-14_00321.png,masks/rugd/train/trail-14_00321.png,0.99595137
rugd/train/trail-14_00326,rugd,train,train,trail-14_00326,images/rugd/train/trail-14_00326.png,masks/rugd/train/trail-14_00326.png,0.98803911
rugd/train/trail-14_00331,rugd,train,train,trail-14_00331,images/rugd/train/trail-14_00331.png,masks/rugd/train/trail-14_00331.png,0.99427590
rugd/train/trail-14_00336,rugd,train,train,trail-14_00336,images/rugd/train/trail-14_00336.png,masks/rugd/train/trail-14_00336.png,0.99190275
rugd/train/trail-14_00341,rugd,train,train,trail-14_00341,images/rugd/train/trail-14_00341.png,masks/rugd/train/trail-14_00341.png,0.99712474
rugd/train/trail-14_00346,rugd,train,train,trail-14_00346,images/rugd/train/trail-14_00346.png,masks/rugd/train/trail-14_00346.png,0.99504757
rugd/train/trail-14_00351,rugd,train,train,trail-14_00351,images/rugd/train/trail-14_00351.png,masks/rugd/train/trail-14_00351.png,0.99615486
rugd/train/trail-14_00356,rugd,train,train,trail-14_00356,images/rugd/train/trail-14_00356.png,masks/rugd/train/trail-14_00356.png,0.99503171
rugd/train/trail-14_00361,rugd,train,train,trail-14_00361,images/rugd/train/trail-14_00361.png,masks/rugd/train/trail-14_00361.png,0.99825053
rugd/train/trail-14_00366,rugd,train,train,trail-14_00366,images/rugd/train/trail-14_00366.png,masks/rugd/train/trail-14_00366.png,0.98874736
rugd/train/trail-14_00371,rugd,train,train,trail-14_00371,images/rugd/train/trail-14_00371.png,masks/rugd/train/trail-14_00371.png,0.98770349
rugd/train/trail-14_00376,rugd,train,train,trail-14_00376,images/rugd/train/trail-14_00376.png,masks/rugd/train/trail-14_00376.png,0.97772992
rugd/train/trail-14_00381,rugd,train,train,trail-14_00381,images/rugd/train/trail-14_00381.png,masks/rugd/train/trail-14_00381.png,0.98106765
rugd/train/trail-14_00386,rugd,train,train,trail-14_00386,images/rugd/train/trail-14_00386.png,masks/rugd/train/trail-14_00386.png,0.98078488
rugd/train/trail-14_00391,rugd,train,train,trail-14_00391,images/rugd/train/trail-14_00391.png,masks/rugd/train/trail-14_00391.png,0.96758192
rugd/train/trail-14_00396,rugd,train,train,trail-14_00396,images/rugd/train/trail-14_00396.png,masks/rugd/train/trail-14_00396.png,0.97068975
rugd/train/trail-14_00401,rugd,train,train,trail-14_00401,images/rugd/train/trail-14_00401.png,masks/rugd/train/trail-14_00401.png,0.93882664
rugd/train/trail-14_00406,rugd,train,train,trail-14_00406,images/rugd/train/trail-14_00406.png,masks/rugd/train/trail-14_00406.png,0.94501057
rugd/train/trail-14_00411,rugd,train,train,trail-14_00411,images/rugd/train/trail-14_00411.png,masks/rugd/train/trail-14_00411.png,0.93179968
rugd/train/trail-14_00416,rugd,train,train,trail-14_00416,images/rugd/train/trail-14_00416.png,masks/rugd/train/trail-14_00416.png,0.90849101
rugd/train/trail-14_00421,rugd,train,train,trail-14_00421,images/rugd/train/trail-14_00421.png,masks/rugd/train/trail-14_00421.png,0.88656184
rugd/train/trail-14_00426,rugd,train,train,trail-14_00426,images/rugd/train/trail-14_00426.png,masks/rugd/train/trail-14_00426.png,0.82607030
rugd/train/trail-14_00431,rugd,train,train,trail-14_00431,images/rugd/train/trail-14_00431.png,masks/rugd/train/trail-14_00431.png,0.74300740
rugd/train/trail-14_00436,rugd,train,train,trail-14_00436,images/rugd/train/trail-14_00436.png,masks/rugd/train/trail-14_00436.png,0.73293340
rugd/train/trail-14_00441,rugd,train,train,trail-14_00441,images/rugd/train/trail-14_00441.png,masks/rugd/train/trail-14_00441.png,0.74113636
rugd/train/trail-14_00446,rugd,train,train,trail-14_00446,images/rugd/train/trail-14_00446.png,masks/rugd/train/trail-14_00446.png,0.69985729
rugd/train/trail-14_00451,rugd,train,train,trail-14_00451,images/rugd/train/trail-14_00451.png,masks/rugd/train/trail-14_00451.png,0.70589588
rugd/train/trail-14_00456,rugd,train,train,trail-14_00456,images/rugd/train/trail-14_00456.png,masks/rugd/train/trail-14_00456.png,0.70807082
rugd/train/trail-14_00461,rugd,train,train,trail-14_00461,images/rugd/train/trail-14_00461.png,masks/rugd/train/trail-14_00461.png,0.67396142
rugd/train/trail-14_00466,rugd,train,train,trail-14_00466,images/rugd/train/trail-14_00466.png,masks/rugd/train/trail-14_00466.png,0.74442653
rugd/train/trail-14_00471,rugd,train,train,trail-14_00471,images/rugd/train/trail-14_00471.png,masks/rugd/train/trail-14_00471.png,0.68984937
rugd/train/trail-14_00476,rugd,train,train,trail-14_00476,images/rugd/train/trail-14_00476.png,masks/rugd/train/trail-14_00476.png,0.69769292
rugd/train/trail-14_00481,rugd,train,train,trail-14_00481,images/rugd/train/trail-14_00481.png,masks/rugd/train/trail-14_00481.png,0.79960095
rugd/train/trail-14_00486,rugd,train,train,trail-14_00486,images/rugd/train/trail-14_00486.png,masks/rugd/train/trail-14_00486.png,0.84758192
rugd/train/trail-14_00491,rugd,train,train,trail-14_00491,images/rugd/train/trail-14_00491.png,masks/rugd/train/trail-14_00491.png,0.79659355
rugd/train/trail-14_00496,rugd,train,train,trail-14_00496,images/rugd/train/trail-14_00496.png,masks/rugd/train/trail-14_00496.png,0.73021934
rugd/train/trail-14_00501,rugd,train,train,trail-14_00501,images/rugd/train/trail-14_00501.png,masks/rugd/train/trail-14_00501.png,0.61287791
rugd/train/trail-14_00506,rugd,train,train,trail-14_00506,images/rugd/train/trail-14_00506.png,masks/rugd/train/trail-14_00506.png,0.62483087
rugd/train/trail-14_00511,rugd,train,train,trail-14_00511,images/rugd/train/trail-14_00511.png,masks/rugd/train/trail-14_00511.png,0.71461945
rugd/train/trail-14_00516,rugd,train,train,trail-14_00516,images/rugd/train/trail-14_00516.png,masks/rugd/train/trail-14_00516.png,0.73135042
rugd/train/trail-14_00521,rugd,train,train,trail-14_00521,images/rugd/train/trail-14_00521.png,masks/rugd/train/trail-14_00521.png,0.78621300
rugd/train/trail-14_00526,rugd,train,train,trail-14_00526,images/rugd/train/trail-14_00526.png,masks/rugd/train/trail-14_00526.png,0.75579810
rugd/train/trail-14_00531,rugd,train,train,trail-14_00531,images/rugd/train/trail-14_00531.png,masks/rugd/train/trail-14_00531.png,0.83387685
rugd/train/trail-14_00536,rugd,train,train,trail-14_00536,images/rugd/train/trail-14_00536.png,masks/rugd/train/trail-14_00536.png,0.82312368
rugd/train/trail-14_00541,rugd,train,train,trail-14_00541,images/rugd/train/trail-14_00541.png,masks/rugd/train/trail-14_00541.png,0.83585095
rugd/train/trail-14_00546,rugd,train,train,trail-14_00546,images/rugd/train/trail-14_00546.png,masks/rugd/train/trail-14_00546.png,0.84983351
rugd/train/trail-14_00551,rugd,train,train,trail-14_00551,images/rugd/train/trail-14_00551.png,masks/rugd/train/trail-14_00551.png,0.86751850
rugd/train/trail-14_00556,rugd,train,train,trail-14_00556,images/rugd/train/trail-14_00556.png,masks/rugd/train/trail-14_00556.png,0.89072146
rugd/train/trail-14_00561,rugd,train,train,trail-14_00561,images/rugd/train/trail-14_00561.png,masks/rugd/train/trail-14_00561.png,0.86823467
rugd/train/trail-14_00566,rugd,train,train,trail-14_00566,images/rugd/train/trail-14_00566.png,masks/rugd/train/trail-14_00566.png,0.90871564
rugd/train/trail-14_00571,rugd,train,train,trail-14_00571,images/rugd/train/trail-14_00571.png,masks/rugd/train/trail-14_00571.png,0.92757928
rugd/train/trail-14_00576,rugd,train,train,trail-14_00576,images/rugd/train/trail-14_00576.png,masks/rugd/train/trail-14_00576.png,0.94172569
rugd/train/trail-14_00581,rugd,train,train,trail-14_00581,images/rugd/train/trail-14_00581.png,masks/rugd/train/trail-14_00581.png,0.96887949
rugd/train/trail-14_00586,rugd,train,train,trail-14_00586,images/rugd/train/trail-14_00586.png,masks/rugd/train/trail-14_00586.png,0.98055497
rugd/train/trail-14_00591,rugd,train,train,trail-14_00591,images/rugd/train/trail-14_00591.png,masks/rugd/train/trail-14_00591.png,0.98341173
rugd/train/trail-14_00596,rugd,train,train,trail-14_00596,images/rugd/train/trail-14_00596.png,masks/rugd/train/trail-14_00596.png,0.98228858
rugd/train/trail-14_00601,rugd,train,train,trail-14_00601,images/rugd/train/trail-14_00601.png,masks/rugd/train/trail-14_00601.png,0.98849101
rugd/train/trail-14_00606,rugd,train,train,trail-14_00606,images/rugd/train/trail-14_00606.png,masks/rugd/train/trail-14_00606.png,0.98249736
rugd/train/trail-14_00611,rugd,train,train,trail-14_00611,images/rugd/train/trail-14_00611.png,masks/rugd/train/trail-14_00611.png,0.97835359
rugd/train/trail-14_00616,rugd,train,train,trail-14_00616,images/rugd/train/trail-14_00616.png,masks/rugd/train/trail-14_00616.png,0.98065011
rugd/train/trail-14_00621,rugd,train,train,trail-14_00621,images/rugd/train/trail-14_00621.png,masks/rugd/train/trail-14_00621.png,0.97866543
rugd/train/trail-14_00626,rugd,train,train,trail-14_00626,images/rugd/train/trail-14_00626.png,masks/rugd/train/trail-14_00626.png,0.97418340
rugd/train/trail-14_00631,rugd,train,train,trail-14_00631,images/rugd/train/trail-14_00631.png,masks/rugd/train/trail-14_00631.png,0.97265328
rugd/train/trail-14_00636,rugd,train,train,trail-14_00636,images/rugd/train/trail-14_00636.png,masks/rugd/train/trail-14_00636.png,0.96847516
rugd/train/trail-14_00641,rugd,train,train,trail-14_00641,images/rugd/train/trail-14_00641.png,masks/rugd/train/trail-14_00641.png,0.92649841
rugd/train/trail-14_00646,rugd,train,train,trail-14_00646,images/rugd/train/trail-14_00646.png,masks/rugd/train/trail-14_00646.png,0.89622622
rugd/train/trail-14_00651,rugd,train,train,trail-14_00651,images/rugd/train/trail-14_00651.png,masks/rugd/train/trail-14_00651.png,0.96638214
rugd/train/trail-14_00656,rugd,train,train,trail-14_00656,images/rugd/train/trail-14_00656.png,masks/rugd/train/trail-14_00656.png,0.91555761
rugd/train/trail-14_00661,rugd,train,train,trail-14_00661,images/rugd/train/trail-14_00661.png,masks/rugd/train/trail-14_00661.png,0.91687896
rugd/train/trail-14_00666,rugd,train,train,trail-14_00666,images/rugd/train/trail-14_00666.png,masks/rugd/train/trail-14_00666.png,0.84984672
rugd/train/trail-14_00671,rugd,train,train,trail-14_00671,images/rugd/train/trail-14_00671.png,masks/rugd/train/trail-14_00671.png,0.95223837
rugd/train/trail-14_00676,rugd,train,train,trail-14_00676,images/rugd/train/trail-14_00676.png,masks/rugd/train/trail-14_00676.png,0.93251586
rugd/train/trail-14_00681,rugd,train,train,trail-14_00681,images/rugd/train/trail-14_00681.png,masks/rugd/train/trail-14_00681.png,0.87638742
rugd/train/trail-14_00686,rugd,train,train,trail-14_00686,images/rugd/train/trail-14_00686.png,masks/rugd/train/trail-14_00686.png,0.84706131
rugd/train/trail-14_00691,rugd,train,train,trail-14_00691,images/rugd/train/trail-14_00691.png,masks/rugd/train/trail-14_00691.png,0.77487051
rugd/train/trail-14_00696,rugd,train,train,trail-14_00696,images/rugd/train/trail-14_00696.png,masks/rugd/train/trail-14_00696.png,0.69979651
rugd/train/trail-14_00701,rugd,train,train,trail-14_00701,images/rugd/train/trail-14_00701.png,masks/rugd/train/trail-14_00701.png,0.63690275
rugd/train/trail-14_00706,rugd,train,train,trail-14_00706,images/rugd/train/trail-14_00706.png,masks/rugd/train/trail-14_00706.png,0.70966966
rugd/train/trail-14_00711,rugd,train,train,trail-14_00711,images/rugd/train/trail-14_00711.png,masks/rugd/train/trail-14_00711.png,0.75245772
rugd/train/trail-14_00716,rugd,train,train,trail-14_00716,images/rugd/train/trail-14_00716.png,masks/rugd/train/trail-14_00716.png,0.87668076
rugd/train/trail-14_00721,rugd,train,train,trail-14_00721,images/rugd/train/trail-14_00721.png,masks/rugd/train/trail-14_00721.png,0.76065275
rugd/train/trail-14_00726,rugd,train,train,trail-14_00726,images/rugd/train/trail-14_00726.png,masks/rugd/train/trail-14_00726.png,0.74182875
rugd/train/trail-14_00731,rugd,train,train,trail-14_00731,images/rugd/train/trail-14_00731.png,masks/rugd/train/trail-14_00731.png,0.80775899
rugd/train/trail-14_00736,rugd,train,train,trail-14_00736,images/rugd/train/trail-14_00736.png,masks/rugd/train/trail-14_00736.png,0.89757400
rugd/train/trail-14_00741,rugd,train,train,trail-14_00741,images/rugd/train/trail-14_00741.png,masks/rugd/train/trail-14_00741.png,1.00000000
rugd/train/trail-14_00746,rugd,train,train,trail-14_00746,images/rugd/train/trail-14_00746.png,masks/rugd/train/trail-14_00746.png,0.99712209
rugd/train/trail-14_00751,rugd,train,train,trail-14_00751,images/rugd/train/trail-14_00751.png,masks/rugd/train/trail-14_00751.png,1.00000000
rugd/train/trail-14_00756,rugd,train,train,trail-14_00756,images/rugd/train/trail-14_00756.png,masks/rugd/train/trail-14_00756.png,0.99820560
rugd/train/trail-14_00761,rugd,train,train,trail-14_00761,images/rugd/train/trail-14_00761.png,masks/rugd/train/trail-14_00761.png,0.99731501
rugd/train/trail-14_00766,rugd,train,train,trail-14_00766,images/rugd/train/trail-14_00766.png,masks/rugd/train/trail-14_00766.png,1.00000000
rugd/train/trail-14_00771,rugd,train,train,trail-14_00771,images/rugd/train/trail-14_00771.png,masks/rugd/train/trail-14_00771.png,1.00000000
rugd/train/trail-14_00776,rugd,train,train,trail-14_00776,images/rugd/train/trail-14_00776.png,masks/rugd/train/trail-14_00776.png,1.00000000
rugd/train/trail-14_00781,rugd,train,train,trail-14_00781,images/rugd/train/trail-14_00781.png,masks/rugd/train/trail-14_00781.png,0.99941860
rugd/train/trail-14_00786,rugd,train,train,trail-14_00786,images/rugd/train/trail-14_00786.png,masks/rugd/train/trail-14_00786.png,1.00000000
rugd/train/trail-14_00791,rugd,train,train,trail-14_00791,images/rugd/train/trail-14_00791.png,masks/rugd/train/trail-14_00791.png,1.00000000
rugd/train/trail-14_00796,rugd,train,train,trail-14_00796,images/rugd/train/trail-14_00796.png,masks/rugd/train/trail-14_00796.png,0.99995507
rugd/train/trail-14_00801,rugd,train,train,trail-14_00801,images/rugd/train/trail-14_00801.png,masks/rugd/train/trail-14_00801.png,0.99272199
rugd/train/trail-14_00806,rugd,train,train,trail-14_00806,images/rugd/train/trail-14_00806.png,masks/rugd/train/trail-14_00806.png,1.00000000
rugd/train/trail-14_00811,rugd,train,train,trail-14_00811,images/rugd/train/trail-14_00811.png,masks/rugd/train/trail-14_00811.png,1.00000000
rugd/train/trail-14_00816,rugd,train,train,trail-14_00816,images/rugd/train/trail-14_00816.png,masks/rugd/train/trail-14_00816.png,0.99388742
rugd/train/trail-14_00821,rugd,train,train,trail-14_00821,images/rugd/train/trail-14_00821.png,masks/rugd/train/trail-14_00821.png,0.98354651
rugd/train/trail-14_00826,rugd,train,train,trail-14_00826,images/rugd/train/trail-14_00826.png,masks/rugd/train/trail-14_00826.png,0.99272463
rugd/train/trail-14_00831,rugd,train,train,trail-14_00831,images/rugd/train/trail-14_00831.png,masks/rugd/train/trail-14_00831.png,0.99680761
rugd/train/trail-14_00836,rugd,train,train,trail-14_00836,images/rugd/train/trail-14_00836.png,masks/rugd/train/trail-14_00836.png,0.97831660
rugd/train/trail-14_00841,rugd,train,train,trail-14_00841,images/rugd/train/trail-14_00841.png,masks/rugd/train/trail-14_00841.png,0.99690011
rugd/train/trail-14_00846,rugd,train,train,trail-14_00846,images/rugd/train/trail-14_00846.png,masks/rugd/train/trail-14_00846.png,0.99978594
rugd/train/trail-14_00851,rugd,train,train,trail-14_00851,images/rugd/train/trail-14_00851.png,masks/rugd/train/trail-14_00851.png,0.99358879
rugd/train/trail-14_00856,rugd,train,train,trail-14_00856,images/rugd/train/trail-14_00856.png,masks/rugd/train/trail-14_00856.png,0.99998679
rugd/train/trail-14_00861,rugd,train,train,trail-14_00861,images/rugd/train/trail-14_00861.png,masks/rugd/train/trail-14_00861.png,0.97015063
rugd/train/trail-14_00866,rugd,train,train,trail-14_00866,images/rugd/train/trail-14_00866.png,masks/rugd/train/trail-14_00866.png,0.89586152
rugd/train/trail-14_00871,rugd,train,train,trail-14_00871,images/rugd/train/trail-14_00871.png,masks/rugd/train/trail-14_00871.png,0.95326110
rugd/train/trail-14_00876,rugd,train,train,trail-14_00876,images/rugd/train/trail-14_00876.png,masks/rugd/train/trail-14_00876.png,0.96172569
rugd/train/trail-14_00881,rugd,train,train,trail-14_00881,images/rugd/train/trail-14_00881.png,masks/rugd/train/trail-14_00881.png,0.93943710
rugd/train/trail-14_00886,rugd,train,train,trail-14_00886,images/rugd/train/trail-14_00886.png,masks/rugd/train/trail-14_00886.png,0.95228330
rugd/train/trail-14_00891,rugd,train,train,trail-14_00891,images/rugd/train/trail-14_00891.png,masks/rugd/train/trail-14_00891.png,0.95234672
rugd/train/trail-14_00896,rugd,train,train,trail-14_00896,images/rugd/train/trail-14_00896.png,masks/rugd/train/trail-14_00896.png,0.86691596
rugd/train/trail-14_00901,rugd,train,train,trail-14_00901,images/rugd/train/trail-14_00901.png,masks/rugd/train/trail-14_00901.png,0.84361522
rugd/train/trail-14_00906,rugd,train,train,trail-14_00906,images/rugd/train/trail-14_00906.png,masks/rugd/train/trail-14_00906.png,0.87338795
rugd/train/trail-14_00911,rugd,train,train,trail-14_00911,images/rugd/train/trail-14_00911.png,masks/rugd/train/trail-14_00911.png,0.83153277
rugd/train/trail-14_00916,rugd,train,train,trail-14_00916,images/rugd/train/trail-14_00916.png,masks/rugd/train/trail-14_00916.png,0.86626586
rugd/train/trail-14_00921,rugd,train,train,trail-14_00921,images/rugd/train/trail-14_00921.png,masks/rugd/train/trail-14_00921.png,0.87724894
rugd/train/trail-14_00926,rugd,train,train,trail-14_00926,images/rugd/train/trail-14_00926.png,masks/rugd/train/trail-14_00926.png,0.87323467
rugd/train/trail-14_00931,rugd,train,train,trail-14_00931,images/rugd/train/trail-14_00931.png,masks/rugd/train/trail-14_00931.png,0.85988108
rugd/train/trail-14_00936,rugd,train,train,trail-14_00936,images/rugd/train/trail-14_00936.png,masks/rugd/train/trail-14_00936.png,0.94167548
rugd/train/trail-14_00941,rugd,train,train,trail-14_00941,images/rugd/train/trail-14_00941.png,masks/rugd/train/trail-14_00941.png,0.96190275
rugd/train/trail-14_00946,rugd,train,train,trail-14_00946,images/rugd/train/trail-14_00946.png,masks/rugd/train/trail-14_00946.png,0.96438161
rugd/train/trail-14_00951,rugd,train,train,trail-14_00951,images/rugd/train/trail-14_00951.png,masks/rugd/train/trail-14_00951.png,0.98688953
rugd/train/trail-14_00956,rugd,train,train,trail-14_00956,images/rugd/train/trail-14_00956.png,masks/rugd/train/trail-14_00956.png,0.94663584
